1,用膳时，她必是身陷在他的臂弯里，他总是仔细小心的为她布菜，嘱咐她多吃点，只差没一口口亲自喂她吃。,用膳时，她必是身陷在他的臂弯里，他总是仔细小心的为她布菜，嘱咐她多吃点，只差一口口亲自喂她吃。
1,是这美人儿对我一见倾心，二见钟情，使出浑身解数，只差没一哭二闹三上吊地要我带她回长安……”“李、仲、翔！,是这美人儿对我一见倾心，二见钟情，使出浑身解数，只差一哭二闹三上吊地要我带她回长安……”“李、仲、翔！
1,面对人群、媒体，培珊羞得只差没一头撞死，“你休想，我不会做你的情妇！,面对人群、媒体，培珊羞得只差一头撞死，“你休想，我不会做你的情妇！
1,我全身瘫软，只差没一屁股跌坐地上不愿起来。,我全身瘫软，只差一屁股跌坐地上不愿起来。
1,”南宫少擎只差没一把拎起老医生的衣领，狠狠的将他狂摇一顿，“我等了快三个小时，你一句话也没说，算什么医生！,”南宫少擎只差一把拎起老医生的衣领，狠狠的将他狂摇一顿，“我等了快三个小时，你一句话也没说，算什么医生！
1,枉费我一片真心真意――”他愈说愈凄惨，就只差没一把自怜的泪水。,枉费我一片真心真意――”他愈说愈凄惨，就只差一把自怜的泪水。
1,”孤辰气得只差没一拳挥过去。,”孤辰气得只差一拳挥过去。
1,“天天过得生不如死，而且还随时会有小妾情妇下毒来杀你，反正就是会横死、惨死、冤死，书中对这种女人多多的浪荡子描述，多半是妻离子散、家破人亡……天呀，好……可……怜……喔……”此时的纪嫣儿已进入了天人合一的假想情境，只差没一掬伤心泪。,“天天过得生不如死，而且还随时会有小妾情妇下毒来杀你，反正就是会横死、惨死、冤死，书中对这种女人多多的浪荡子描述，多半是妻离子散、家破人亡……天呀，好……可……怜……喔……”此时的纪嫣儿已进入了天人合一的假想情境，只差一掬伤心泪。
1,”王晋击掌大笑，满脸的络腮胡只差没一根根竖起来。,”王晋击掌大笑，满脸的络腮胡只差一根根竖起来。
1,左瞧右看看，都觉得很满意后，文静马上冲进客房，摇醒好梦正酣的靳言，只差没一脚把熟睡中的他踢下床去吻地板。,左瞧右看看，都觉得很满意后，文静马上冲进客房，摇醒好梦正酣的靳言，只差一脚把熟睡中的他踢下床去吻地板。
1,宋夫人听见他的答案，只差没一跤摔进花坛里。,宋夫人听见他的答案，只差一跤摔进花坛里。
1,”只差没上医院挂急诊。,”只差上医院挂急诊。
1,」黎蔷还是第一次看到芙苓的威胁成功，她以前一哭二闹，只差没上吊，却从没有成功过。,」黎蔷还是第一次看到芙苓的威胁成功，她以前一哭二闹，只差上吊，却从没有成功过。
1,”这件事单是公司同事们的闲余笑话，虽说她不变与人畅谈流言，但是这件事情实在闹得太大了，竟然还动用救护车，只差没上报而已。,”这件事单是公司同事们的闲余笑话，虽说她不变与人畅谈流言，但是这件事情实在闹得太大了，竟然还动用救护车，只差上报而已。
1,都是张至中那只老狐狸，嘴里直嚷着要送行，他看八成是要确定他有没有上飞机，他只好真的把行李托运到美国，而且连人还进了登机门，只差没上飞机。,都是张至中那只老狐狸，嘴里直嚷着要送行，他看八成是要确定他有没有上飞机，他只好真的把行李托运到美国，而且连人还进了登机门，只差上飞机。
1,终于扬波技胜一筹（情急外加狠心），一脚踹开校花，抢先一步钻进门缝，扣上铁锁，留下对门拳打脚踢的校花，咬牙忍疼，诅咒带哀求催促，只差没下跪。,终于扬波技胜一筹（情急外加狠心），一脚踹开校花，抢先一步钻进门缝，扣上铁锁，留下对门拳打脚踢的校花，咬牙忍疼，诅咒带哀求催促，只差下跪。
1,＂舒美江反过来央求起小何，只差没下跪。,＂舒美江反过来央求起小何，只差下跪。
1,”单行书只差没下跪了。,”单行书只差下跪了。
1,”那名守卫只差没下跪，她对他愈温柔，白狼的脸色就愈深沉。,”那名守卫只差下跪，她对他愈温柔，白狼的脸色就愈深沉。
1,”将儿子当填充娃娃似的搂在怀中，只差没丢在半空中玩了。,”将儿子当填充娃娃似的搂在怀中，只差丢在半空中玩了。
1,”她惊天动地的大叫，只差没两眼一翻的昏倒，因为从小到大，她就是最怕看见“血”这种液体。,”她惊天动地的大叫，只差两眼一翻的昏倒，因为从小到大，她就是最怕看见“血”这种液体。
1,※※※在丁氏企业集团的出面处理下，高氏传播岌岌可危的情势立即做了一百八十度的大逆转，因此，高氏传播上下莫不把丁允辰当成大恩公般膜拜，只差没为他盖一座庙堂，天天上香而已。,※※※在丁氏企业集团的出面处理下，高氏传播岌岌可危的情势立即做了一百八十度的大逆转，因此，高氏传播上下莫不把丁允辰当成大恩公般膜拜，只差为他盖一座庙堂，天天上香而已。
1,这么而是有点难听，但这是事实，柔柔懂得应用她那柔弱无助的外表来欺骗世人，骨子里可是道道地地的小人，只差没为非做歹而已。,这么而是有点难听，但这是事实，柔柔懂得应用她那柔弱无助的外表来欺骗世人，骨子里可是道道地地的小人，只差为非做歹而已。
1,”施夷光只差没举手发誓来让伍康涛相信她说的是实话。,”施夷光只差举手发誓来让伍康涛相信她说的是实话。
1,“我还真荣幸咧，大批人马列队欢迎我，只差没乐队演奏欢迎歌。,“我还真荣幸咧，大批人马列队欢迎我，只差乐队演奏欢迎歌。
1,同样的好事发生在我身上，我只差没买个耳塞二十四小时戴着。,同样的好事发生在我身上，我只差买个耳塞二十四小时戴着。
1,自小到大，这丫头的性子倒也温驯得紧，和哥哥们相亲相爱，所以宫家男人们对这个小美人儿简直疼宠入骨子里，只差没买张龙椅把她供起来。,自小到大，这丫头的性子倒也温驯得紧，和哥哥们相亲相爱，所以宫家男人们对这个小美人儿简直疼宠入骨子里，只差买张龙椅把她供起来。
1,」两个老小孩兴致勃勃地用充满希冀的眼看她，期待有高潮迭起的故事可以听，就只差没买零食助兴了。,」两个老小孩兴致勃勃地用充满希冀的眼看她，期待有高潮迭起的故事可以听，就只差买零食助兴了。
1,”他当然知道他们的举动在旁人眼中会有多亲密，分吃着彼此盘中的食物，只差没互喂了。,”他当然知道他们的举动在旁人眼中会有多亲密，分吃着彼此盘中的食物，只差互喂了。
1,不过目前的情况也好不到哪去，他们两兄弟水火不容，只差没互相陷害。,不过目前的情况也好不到哪去，他们两兄弟水火不容，只差互相陷害。
1,”话未说完，太苍已经一揖再揖，只差没五体投地！,”话未说完，太苍已经一揖再揖，只差五体投地！
1,“只差没五花大绑！,“只差五花大绑！
1,砚琳觉得自己中到大奖了，眼珠子只差没亮出“＄”的符号。,砚琳觉得自己中到大奖了，眼珠子只差亮出“＄”的符号。
1,你还不太习惯台湾的女性员工，我们可不像日本女人会对男人鞠躬哈腰，对上司恭敬礼貌得只差没亲吻脚趾头，这种事我们是不会做的，请你必须习惯我们这一点。,你还不太习惯台湾的女性员工，我们可不像日本女人会对男人鞠躬哈腰，对上司恭敬礼貌得只差亲吻脚趾头，这种事我们是不会做的，请你必须习惯我们这一点。
1,只差没人叫你放个东西进去。,只差人叫你放个东西进去。
1,”玉珊儿眼睛一亮，道：“陪我逛逛洛阳城……”雅竹小馆内的人果然不少，只差没人山人海。,”玉珊儿眼睛一亮，道：“陪我逛逛洛阳城……”雅竹小馆内的人果然不少，只差人山人海。
1,”他失声大叫，只差没从地板跳穿了天花板。,”他失声大叫，只差从地板跳穿了天花板。
1,那捣蛋成功的杜小月完全不顾自己是个姑娘家，正坐在树上笑得前俯后仰，只差没从树上掉下来。,那捣蛋成功的杜小月完全不顾自己是个姑娘家，正坐在树上笑得前俯后仰，只差从树上掉下来。
1,看到前一个标题他只是潇洒地笑笑，当他再看到下一个大标题时，只差没从椅子上跳起来，“我就知道那些如猎食兀鹰般的记者，会拿那一幕大作文章！,看到前一个标题他只是潇洒地笑笑，当他再看到下一个大标题时，只差从椅子上跳起来，“我就知道那些如猎食兀鹰般的记者，会拿那一幕大作文章！
1,他太太又哭又闹只差没从楼上跳下去，坚决不离婚，立即结束了长时期的分房生活，呼天抢地骂他这负心郎，联合两个孩子围攻他。,他太太又哭又闹只差从楼上跳下去，坚决不离婚，立即结束了长时期的分房生活，呼天抢地骂他这负心郎，联合两个孩子围攻他。
1,苏雁红只差没从眼睛喷出两簇火焰来，烧死眼前这桃花男。,苏雁红只差从眼睛喷出两簇火焰来，烧死眼前这桃花男。
1,”海棠的鄙弃只差没从鼻孔哼出来。,”海棠的鄙弃只差从鼻孔哼出来。
1,听说皇上本来一直很赏识他，曾经多次召他进宫谈话，这回得知了闻人独傲自甘堕落的消息，气得只差没从龙床上跌下来。,听说皇上本来一直很赏识他，曾经多次召他进宫谈话，这回得知了闻人独傲自甘堕落的消息，气得只差从龙床上跌下来。
1,”她说得煞有其事，只差没以几滴感伤的眼泪作辅助。,”她说得煞有其事，只差以几滴感伤的眼泪作辅助。
1,而方筝的大名只差没以大字报在美国上空用直升机绕一周展示。,而方筝的大名只差以大字报在美国上空用直升机绕一周展示。
1,大伙儿胼手胝足地打拚下来，青秣镇民们终于卸下怯怯不安的心防，开始对撒克尔和他的人感激得痛哭流涕，只差没以活菩萨的牌坊来供奉他。,大伙儿胼手胝足地打拚下来，青秣镇民们终于卸下怯怯不安的心防，开始对撒克尔和他的人感激得痛哭流涕，只差以活菩萨的牌坊来供奉他。
1,守静二话不说地收住奔腾的泪水，一个箭步跳离熊宝宝，满脸谄媚的表情宛如一百八十度大转变，只差没伸出舌头来舔他两口。,守静二话不说地收住奔腾的泪水，一个箭步跳离熊宝宝，满脸谄媚的表情宛如一百八十度大转变，只差伸出舌头来舔他两口。
1,所以于萍与我就只差没住在一起，要不然还真差那么一点就形影不离了！,所以于萍与我就只差住在一起，要不然还真差那么一点就形影不离了！
1,哼，人家桑小娴早读又跳级，只差没你那么厚脸皮罢了。,哼，人家桑小娴早读又跳级，只差你那么厚脸皮罢了。
1,才一天的时间，三杰皆已逃之夭夭，动作迅速且不拖泥带水，气得母亲大人牙痒痒，只差没使出苦肉计。,才一天的时间，三杰皆已逃之夭夭，动作迅速且不拖泥带水，气得母亲大人牙痒痒，只差使出苦肉计。
1,艾强回家跟母亲、老婆商量，艾强的母亲田月秀，虽然是个有文化的人，但本性是溺爱孩子的，尤其是对独生子艾强，只差没供起来，哪会愿意他到乡下去受苦？,艾强回家跟母亲、老婆商量，艾强的母亲田月秀，虽然是个有文化的人，但本性是溺爱孩子的，尤其是对独生子艾强，只差供起来，哪会愿意他到乡下去受苦？
1,戚拓遥放肆地笑着，只差没倒在地上打滚。,戚拓遥放肆地笑着，只差倒在地上打滚。
1,路晓瑶躁红着一张脸，不住地喘息，一场激烈的欢爱下来，她全身香汗淋漓，累的只差没倒头大睡，不过看她微的眼睛，是差不多要坠入梦乡了。,路晓瑶躁红着一张脸，不住地喘息，一场激烈的欢爱下来，她全身香汗淋漓，累的只差倒头大睡，不过看她微的眼睛，是差不多要坠入梦乡了。
1,”难得出这名傲气冲天的唐小子口中掉出一句赞言，并且听起来无比的心悦诚服，莫怪他惊得只差没倒弹三步远。,”难得出这名傲气冲天的唐小子口中掉出一句赞言，并且听起来无比的心悦诚服，莫怪他惊得只差倒弹三步远。
1,”他忙不迭拉着她躲开人群，早想走了，只差没借口。,”他忙不迭拉着她躲开人群，早想走了，只差借口。
1,他只差没做这么伤感情且令他难受的建议。,他只差做这么伤感情且令他难受的建议。
1,偏偏不论他怎么苦口婆心的劝说，嫱柳就是不听，只差没像八爪章鱼一样缠在他身上跟来。,偏偏不论他怎么苦口婆心的劝说，嫱柳就是不听，只差像八爪章鱼一样缠在他身上跟来。
1,“天，我连想都不敢想要结婚，看看我们周遭接连失败的婚姻，只差没全数离婚而已。,“天，我连想都不敢想要结婚，看看我们周遭接连失败的婚姻，只差全数离婚而已。
1,好极了，其是好极了，小说里的剧情只差没全番上演，通常这时男主角就会上了女主角，接着第二天男的为了负起责任就娶了女主角，这是什么荒谬的烂巧合？,好极了，其是好极了，小说里的剧情只差全番上演，通常这时男主角就会上了女主角，接着第二天男的为了负起责任就娶了女主角，这是什么荒谬的烂巧合？
1,向乙威倾尽生平所学最粗鲁、最狠绝的脏话，在心底咒遍了钟应伶，只差没内伤。,向乙威倾尽生平所学最粗鲁、最狠绝的脏话，在心底咒遍了钟应伶，只差内伤。
1,”她嚷道，一张俏脸几乎燃烧起来，只差没冒出烟来。,”她嚷道，一张俏脸几乎燃烧起来，只差冒出烟来。
1,”“再急也没有你大哥急，他现在只差没冒著被砍头的危险，从咸阳飞奔来找你。,”“再急也没有你大哥急，他现在只差冒著被砍头的危险，从咸阳飞奔来找你。
1,她偷瞄到欧阳达很不自然地、很专注地死盯着墙上的字画，并且很安分地充当起人形家具，只差没写“我并不存在”的牌子挂在身上而已。,她偷瞄到欧阳达很不自然地、很专注地死盯着墙上的字画，并且很安分地充当起人形家具，只差写“我并不存在”的牌子挂在身上而已。
1,背对着他比较不会有揍人的欲望，他的脸只差没写上“我欠揍”三个大字。,背对着他比较不会有揍人的欲望，他的脸只差写上“我欠揍”三个大字。
1,他救她不过是顺便、手痒、碰巧而已，却被她误认为他就是她今生的新郎，他入狱，她痴守，只差没写公文让澳门政府颁个贞节牌坊给她，无怪乎秃鹰会紧张成这个样子了。,他救她不过是顺便、手痒、碰巧而已，却被她误认为他就是她今生的新郎，他入狱，她痴守，只差写公文让澳门政府颁个贞节牌坊给她，无怪乎秃鹰会紧张成这个样子了。
1,维丝娜一进病房，立刻把当天的报纸一场，随他们去看去找，反正不管哪一版哪一刊，篇篇都是大幅报导他们英勇的事迹，及如何指引人员疏散和逃难，以至于身受重伤，只差没写命在旦夕。,维丝娜一进病房，立刻把当天的报纸一场，随他们去看去找，反正不管哪一版哪一刊，篇篇都是大幅报导他们英勇的事迹，及如何指引人员疏散和逃难，以至于身受重伤，只差写命在旦夕。
1,”什么不懂爱恨、天真单纯……小妮子的心里根本就住了只她所说的呆头鹅，只差没写在脸上而已。,”什么不懂爱恨、天真单纯……小妮子的心里根本就住了只她所说的呆头鹅，只差写在脸上而已。
1,”路晓昭注意到他刻意将报纸拉高，气得只差没冲上前去撕烂那张报纸。,”路晓昭注意到他刻意将报纸拉高，气得只差冲上前去撕烂那张报纸。
1,＂＂哥，＂一看到姚君翼，姚君曜兴奋得只差没冲上前抱住他，＂你别开我玩笑了，像楚楚这么优秀的女人，哪看得上我？,＂＂哥，＂一看到姚君翼，姚君曜兴奋得只差冲上前抱住他，＂你别开我玩笑了，像楚楚这么优秀的女人，哪看得上我？
1,」秋水又叫又跳地，只差没冲上前来踩死她，猛然想到手中的诗集还得靠她帮忙，暂时饶她一命，又想到江临波向来单纯到不可思议的程度，与她一般见识实在只有自寻晦气的分。,」秋水又叫又跳地，只差冲上前来踩死她，猛然想到手中的诗集还得靠她帮忙，暂时饶她一命，又想到江临波向来单纯到不可思议的程度，与她一般见识实在只有自寻晦气的分。
1,他贪婪的由头至脚打量她，只差没冲上去抱在怀里啃。,他贪婪的由头至脚打量她，只差冲上去抱在怀里啃。
1,圆格格紧握双拳，只差没冲下去掴小青两个耳光。,圆格格紧握双拳，只差冲下去掴小青两个耳光。
1,＂他已是愤怒难平，只差没冲进欧阳王府找呈祥理论。,＂他已是愤怒难平，只差冲进欧阳王府找呈祥理论。
1,”她只差没冷笑，但师父的话却令她猛然思索出不对劲的地方：“师父！,”她只差冷笑，但师父的话却令她猛然思索出不对劲的地方：“师父！
1,”云霏只差没凑到他鼻尖前去。,”云霏只差凑到他鼻尖前去。
1,贝儿想说的话和范佟一样，只差没出口。,贝儿想说的话和范佟一样，只差出口。
1,”江儿不悦的挑起眉，傲慢的眯起眼，只差没出手去戳他而已，“想成亲，你自己去成吧！,”江儿不悦的挑起眉，傲慢的眯起眼，只差出手去戳他而已，“想成亲，你自己去成吧！
1,只可惜陆少康先前在雅加达白衣门的庄园中，早就和四大战兽交过手，常时便对他们的“八荒九垓虎豹龙象掌”硬功有了一些心得，只差没出手打破他们的罩门而已。,只可惜陆少康先前在雅加达白衣门的庄园中，早就和四大战兽交过手，常时便对他们的“八荒九垓虎豹龙象掌”硬功有了一些心得，只差出手打破他们的罩门而已。
1,（柏老按：在《柏杨选集》上，曾感慨言之，二十年风水轮流转，八十年代，女多男少，大学堂毕业女学生，满街都是，天地乃翻了过来，成了女孩子追男孩子之局，只差没出钱买一个丈夫，幸哉。,（柏老按：在《柏杨选集》上，曾感慨言之，二十年风水轮流转，八十年代，女多男少，大学堂毕业女学生，满街都是，天地乃翻了过来，成了女孩子追男孩子之局，只差出钱买一个丈夫，幸哉。
1,每个人为了你食不下咽的，晚上也睡不着觉，就怕你发生意外――只差没到殡仪馆去认尸罢了！,每个人为了你食不下咽的，晚上也睡不着觉，就怕你发生意外――只差到殡仪馆去认尸罢了！
1,其实这里的每一道菜都很棒，服务又周到，只差没到饭来张口的地步，花这么多钱也许是值得的。,其实这里的每一道菜都很棒，服务又周到，只差到饭来张口的地步，花这么多钱也许是值得的。
1,他和方洁心早已出双入对，只差没办喜事了。,他和方洁心早已出双入对，只差办喜事了。
1,”连雅萱逃离雷骥的掌控范围，话中有话，只差没加一句“喔！,”连雅萱逃离雷骥的掌控范围，话中有话，只差加一句“喔！
1,”萧云坡一脸嫌恶地撇嘴，“上回进城，她们只差没动手剥我衣服，全没个姑娘家的规矩。,”萧云坡一脸嫌恶地撇嘴，“上回进城，她们只差动手剥我衣服，全没个姑娘家的规矩。
1,”开什么玩笑，只差没动手，那两名宫女根本用目光将她生吞活剥了。,”开什么玩笑，只差动手，那两名宫女根本用目光将她生吞活剥了。
1,”服务生只求找个台阶下，听见他的解释只差没千恩万谢地退场。,”服务生只求找个台阶下，听见他的解释只差千恩万谢地退场。
1,也许她早先心底还有那么一点点的爱慕之意，几年下来也早消耗殆尽，讨厌只变得更加讨厌，只差没厌恶而已。,也许她早先心底还有那么一点点的爱慕之意，几年下来也早消耗殆尽，讨厌只变得更加讨厌，只差厌恶而已。
1,”她只差没厚着脸皮说妻子照顾丈夫是天经地义的事。,”她只差厚着脸皮说妻子照顾丈夫是天经地义的事。
1,不早点告诉我，害我担心了一夜，只差没去报警。,不早点告诉我，害我担心了一夜，只差去报警。
1,”纱纱仰着小脸，非常疑惑地看着他，只差没去拭他的温度而已。,”纱纱仰着小脸，非常疑惑地看着他，只差去拭他的温度而已。
1,其他人的表情更绝，有人吓得半死，有人拚命忍住笑，脸色又青又白，而邱伦妮更是凄惨得只差没去撞墙死掉算了，雪儿还是忍不住大笑出来了。,其他人的表情更绝，有人吓得半死，有人拚命忍住笑，脸色又青又白，而邱伦妮更是凄惨得只差去撞墙死掉算了，雪儿还是忍不住大笑出来了。
1,她可完全不同，家中两位高堂身体硬朗，小妹、小弟个个活蹦乱跳、健康无比，一家和乐得只差没去选模范家庭。,她可完全不同，家中两位高堂身体硬朗，小妹、小弟个个活蹦乱跳、健康无比，一家和乐得只差去选模范家庭。
1,”梦巧整个人就挂在他身上，只差没双脚夹缠上去了，她兀自埋在他胸前咕哝。,”梦巧整个人就挂在他身上，只差双脚夹缠上去了，她兀自埋在他胸前咕哝。
1,“不要……求求你不要再说了……不要……”他几近哀求的瞅住她，只差没双膝下跪而已。,“不要……求求你不要再说了……不要……”他几近哀求的瞅住她，只差双膝下跪而已。
1,穿成这样，只差没发臭，怎么姑娘敢接近您？,穿成这样，只差发臭，怎么姑娘敢接近您？
1,”他只差没发誓。,”他只差发誓。
1,”东尼只差没发起誓来。,”东尼只差发起誓来。
1,”从这时起，一连三个月，这位年轻的妻子尝够了丈夫发挥聪明才智、绞尽脑汁设计出来的羞辱、欺侮和痛苦，只差没受肉体折磨了。,”从这时起，一连三个月，这位年轻的妻子尝够了丈夫发挥聪明才智、绞尽脑汁设计出来的羞辱、欺侮和痛苦，只差受肉体折磨了。
1,其实不用雷飞吩咐，她早把螓首紧紧埋进他的胸膛，双手抓得只差没变成八爪章鱼。,其实不用雷飞吩咐，她早把螓首紧紧埋进他的胸膛，双手抓得只差变成八爪章鱼。
1,海伦的脸色只差没变成绿色的。,海伦的脸色只差变成绿色的。
1,秋老爷咕咚跌倒在地上，只差没口吐白沫。,秋老爷咕咚跌倒在地上，只差口吐白沫。
1,”寻鼠受不了的两眼翻白，只差没口吐白沫。,”寻鼠受不了的两眼翻白，只差口吐白沫。
1,段飞本来很想调侃云中翎的窘状，问他怎么还不再借此难得的机会，好好的吟诗诵词一番，但在见到他那胆小表弟，吓得脸色苍白，只差没口吐白沫了，只好“仁慈”的作罢！,段飞本来很想调侃云中翎的窘状，问他怎么还不再借此难得的机会，好好的吟诗诵词一番，但在见到他那胆小表弟，吓得脸色苍白，只差口吐白沫了，只好“仁慈”的作罢！
1,铁孟秋愈看愈是得意，而铁老爷子就只差没口吐白沫，当场气绝身亡。,铁孟秋愈看愈是得意，而铁老爷子就只差口吐白沫，当场气绝身亡。
1,我死也瞑目了……他仍呆呆站在原地，只差没口水滴滴落下。,我死也瞑目了……他仍呆呆站在原地，只差口水滴滴落下。
1,”“九小姐，求求你，幻儿才刚醒来，还很虚弱……”玉娘试图阻止红衣美人对女儿的欺负，只差没叩头跪拜，但脸上随即又布满新泪。,”“九小姐，求求你，幻儿才刚醒来，还很虚弱……”玉娘试图阻止红衣美人对女儿的欺负，只差叩头跪拜，但脸上随即又布满新泪。
1,”悟轩对她的叫唤不以为意，只要是她能想到的马上就会叫出口，大哥、老大、先生、石桑……不一而足，只差没叫他爷爷、老伯而已。,”悟轩对她的叫唤不以为意，只要是她能想到的马上就会叫出口，大哥、老大、先生、石桑……不一而足，只差叫他爷爷、老伯而已。
1,传达室的值班老头不让他进去，因为他无法说出他要找的人的名字，“我努力向他形容你的特征，可适得其反，他把我当成一个马路无赖了，只差没叫保安抓我了。,传达室的值班老头不让他进去，因为他无法说出他要找的人的名字，“我努力向他形容你的特征，可适得其反，他把我当成一个马路无赖了，只差叫保安抓我了。
1,”这回除了天阔，其他的人可都真是听得目瞪口呆，只差没叫出：“你疯了！,”这回除了天阔，其他的人可都真是听得目瞪口呆，只差叫出：“你疯了！
1,自己三十年前便纵横武林难逢敌手，后来潜修了三十年，更是将“巨斧掌法”去芜存菁，增加了不少的变化，田冬功力能与自己相抗衡已经奇怪，居然每一招都似乎针对着自己苦心研究的招式而创，谢道亭心中充满了不解与疑惑，只差没叫嚷出口。,自己三十年前便纵横武林难逢敌手，后来潜修了三十年，更是将“巨斧掌法”去芜存菁，增加了不少的变化，田冬功力能与自己相抗衡已经奇怪，居然每一招都似乎针对着自己苦心研究的招式而创，谢道亭心中充满了不解与疑惑，只差叫嚷出口。
1,”伊恩努力安慰，希望她能放松心情，只差没叫诺玛弹琴唱歌一番。,”伊恩努力安慰，希望她能放松心情，只差叫诺玛弹琴唱歌一番。
1,”她的眼正朝天花板翻白眼，只差没吐出刚才三大盘的食物。,”她的眼正朝天花板翻白眼，只差吐出刚才三大盘的食物。
1,”程少筠只差没吐出来。,”程少筠只差吐出来。
1,我全身都起了鸡皮疙瘩，只差没吐出来。,我全身都起了鸡皮疙瘩，只差吐出来。
1,原颖人忙不迭的点头，身形几乎算是谄媚的半趴在沙发外沿，双手扶着扶手，只差没吐舌大叫两声：汪汪！,原颖人忙不迭的点头，身形几乎算是谄媚的半趴在沙发外沿，双手扶着扶手，只差吐舌大叫两声：汪汪！
1,瞧芯瞳那作戏的样子，葛雪贞气得瞠目结舌，只差没吐血。,瞧芯瞳那作戏的样子，葛雪贞气得瞠目结舌，只差吐血。
1,这回他再也忍不住大笑起来，笑得前俯后仰，气得任舒云只差没吐血。,这回他再也忍不住大笑起来，笑得前俯后仰，气得任舒云只差吐血。
1,她常用她“无德”的才学、伶俐的口舌逼得郑书亭怒气攻心，只差没吐血！,她常用她“无德”的才学、伶俐的口舌逼得郑书亭怒气攻心，只差吐血！
1,”锦绣骂完便来一阵猛咳，只差没吐血，增强戏剧效果。,”锦绣骂完便来一阵猛咳，只差吐血，增强戏剧效果。
1,”杜小月听得只差没吐血，扯着嗓门叫道：“骗人！,”杜小月听得只差吐血，扯着嗓门叫道：“骗人！
1,原本被她那一下冲势撞上，不内伤也难的龙应伟，此刻再被她狂捶猛打，只见他的脸色发自再泛青，只差没吐血，纵是如此他也不敢推开正在发飙的爱妻。,原本被她那一下冲势撞上，不内伤也难的龙应伟，此刻再被她狂捶猛打，只见他的脸色发自再泛青，只差吐血，纵是如此他也不敢推开正在发飙的爱妻。
1,”马川行只差没吐血，虽然他对基金会负责人的印象不深刻，但是对方梳理著姑婆髻、身罩深灰色道姑袍的外表仍然残存在他的记忆中。,”马川行只差吐血，虽然他对基金会负责人的印象不深刻，但是对方梳理著姑婆髻、身罩深灰色道姑袍的外表仍然残存在他的记忆中。
1,”他露出一脸的渴望，只差没向他下跪了。,”他露出一脸的渴望，只差向他下跪了。
1,为完成各自的招生“指标”，教师们暑假都不能很好地休息，自贴经费不说，为做通一个学生的思想工作，那些平日站在讲台上为人师表的教师只差没向初中毕业生和家长下跪了，此情此实在令人伤感。,为完成各自的招生“指标”，教师们暑假都不能很好地休息，自贴经费不说，为做通一个学生的思想工作，那些平日站在讲台上为人师表的教师只差向初中毕业生和家长下跪了，此情此实在令人伤感。
1,”“我可以明白地告诉你，我已经找到你所说的那个女人，现在只差没向她求婚而已。,”“我可以明白地告诉你，我已经找到你所说的那个女人，现在只差向她求婚而已。
1,”唐秋缠这一生从没像此刻这么没志气过，只差没吓出眼泪。,”唐秋缠这一生从没像此刻这么没志气过，只差吓出眼泪。
1,”上一次的大扫除，家甚且扫出一只大蜘蛛，她和维箴只差没吓得口吐白沫，多亏了萌萌拿起室内拖鞋，［口白］吱一声打扁它。,”上一次的大扫除，家甚且扫出一只大蜘蛛，她和维箴只差吓得口吐白沫，多亏了萌萌拿起室内拖鞋，［口白］吱一声打扁它。
